compound_id,smiles,First generation in which the molecule appears,Total number of generations molecule is present,List of generations molecule is present,fitness,chromosome,Number of times this molecule was evolutionarily created (not carried over through elitism),"Generation, method this molecule was created, and parent ID numbers"
42,C[NH+](CCCNC(=O)C1=Cc2cc(F)ccc2OC1)CC(F)(F)F,0,1,[0],3.6165592353119065,"[ 8.56032431e-01 -1.10098243e+00  1.80732727e+00  6.55698121e-01
 -3.14954221e-02  5.21281242e-01 -9.18650925e-01  4.52437997e-02
 -5.33195138e-01  7.96632349e-01 -1.69384074e+00 -2.37127364e-01
  6.64556444e-01  2.39520669e+00  7.17482388e-01  3.75445783e-01
 -1.01655769e+00  3.59443665e-01  2.89413095e-01  2.02715778e+00
  2.52184725e+00  1.11642271e-01  8.43587995e-01  1.22096705e+00
  1.27795398e+00  5.25759935e-01  3.20003080e+00 -1.16777942e-01
  4.91802692e-02  1.53598249e+00  4.43055451e-01  1.44109905e-01
 -2.93765664e-02 -7.22565413e-01 -7.19700634e-01 -6.39468670e-01
  1.90018892e-01  2.49271944e-01  1.21087515e+00  1.61189246e+00
 -8.96182805e-02 -8.36071134e-01  8.40873837e-01  2.16896081e+00
 -4.61687446e-02  4.48282003e-01  7.83486426e-01 -7.20650017e-01
  2.26622179e-01  6.07991815e-02  1.84991121e+00 -9.07804966e-01
 -3.64117175e-01 -6.01931512e-01  1.10291576e+00 -4.49168622e-01
 -1.35977030e-01  6.67574048e-01  4.91251320e-01 -4.83953983e-01
 -1.28905237e+00 -7.63809919e-01 -6.30017996e-01  4.38136816e-01
 -3.12467664e-01 -5.80088794e-03 -4.44457605e-02  6.22307897e-01
 -2.39319429e-01  3.47344458e-01 -7.80903548e-02  7.24587590e-02
  1.04121536e-01  3.22912484e-01 -2.59691298e-01 -2.27524370e-01
 -2.48615488e-01  1.81360856e-01 -5.04393458e-01  2.48627082e-01
  1.48657072e+00 -1.06599003e-01 -2.39001036e-01 -5.91915920e-02
  1.01576328e+00 -6.73049688e-01  4.24012989e-02 -2.37876475e-02
  2.21899915e-02 -1.19190812e-01 -5.59860244e-02 -3.86138618e-01
 -5.42824343e-02  1.34763300e-01 -5.02312183e-01  3.18968654e-01
  1.30483121e-01 -5.15300333e-02 -1.00241446e+00 -3.23558390e-01
  5.38113058e-01 -1.59699216e-01 -9.97638553e-02 -3.51048261e-02
 -1.43206149e-01 -5.58367014e-01  3.37656230e-01  7.53695309e-01
 -1.90719292e-02  1.67918295e-01 -4.83569086e-01 -8.54108185e-02
  5.84561825e-02  3.83952022e-01 -1.86653256e-01 -8.47422481e-01
 -4.35849220e-01 -1.57290280e+00  3.14610600e-01  1.22206736e+00
  1.34063387e+00  3.08492780e-03 -1.24498501e-01  7.80559361e-01
  2.04351559e-01 -3.61821413e-01  2.93065697e-01 -4.87246215e-01]",0,{}
43,CCOC(=O)c1sc2ncn(CC(=O)NCc3ccc(Cl)cc3)c(=O)c2c1C,0,1,[0],3.3986357351795604,"[-1.53440273e+00  3.93964171e-01 -8.64515960e-01 -3.49309742e-01
 -2.80529261e-03 -3.49485189e-01  2.93668598e-01 -4.25387412e-01
  4.56575841e-01 -4.33818996e-01  4.18537736e-01 -4.14436638e-01
  3.02170098e-01 -1.82390153e-01 -3.55331361e-01  1.47534609e-02
  5.47028601e-01  8.08173776e-01 -3.89081776e-01 -3.49563050e+00
  5.25375247e-01  6.36908591e-01  2.04283834e-01  1.45469069e+00
 -5.17347813e-01  3.14520180e-01  8.69023800e-01 -2.17441976e-01
  1.40782416e-01 -1.43712312e-01 -1.86834025e+00 -2.09668577e-01
  6.56494617e-01  1.91191703e-01 -8.14085245e-01 -8.47192645e-01
  1.66951209e-01  2.81044804e-02 -7.10394740e-01  1.95929497e-01
 -8.45466614e-01 -7.66030908e-01  2.12203693e+00  1.60758281e+00
  1.19491506e+00 -7.45741546e-01  1.60895884e+00 -1.71179414e-01
  1.99541843e+00 -7.87996888e-01 -1.32815540e-02 -5.83196163e-01
  1.19951046e+00  1.11952156e-01  1.10248709e+00 -4.82366949e-01
  3.74103814e-01  7.00674355e-02  1.52254537e-01  7.29321301e-01
 -1.80605561e-01  1.78684974e+00  1.31831169e+00  6.46294951e-02
  6.29668355e-01  7.07706809e-02 -7.22918659e-02 -2.63040245e-01
 -6.85955286e-01  3.11481148e-01 -5.86362667e-02 -7.58970305e-02
  2.28450760e-01 -1.91556439e-02 -6.03802621e-01 -2.63948858e-01
 -3.09883088e-01 -4.03257161e-02 -8.72125924e-02  8.52090120e-01
  1.52954304e+00  1.19584352e-01 -8.34660903e-02 -1.04839116e-01
  1.94836468e-01 -6.44239634e-02  3.04481745e-01  9.18040797e-02
  3.45780700e-01 -1.05631679e-01 -5.85898578e-01 -3.17543745e-01
 -8.31199065e-02  4.96121123e-02 -1.36859810e+00 -1.52930975e-01
  2.48768926e-01 -6.31999433e-01 -7.65827149e-02 -2.30162948e-01
  2.11950034e-01  4.80428822e-02 -1.10275969e-02 -2.25396678e-02
 -1.32690266e-01 -1.55583054e-01  2.41813824e-01  1.37476385e-01
 -5.59053943e-02 -4.16100472e-02 -2.69271612e-01  2.50268467e-02
  3.89703512e-01  4.87153620e-01 -1.41366720e-01 -4.73952144e-01
  8.65377337e-02  1.50690302e-01 -9.81750369e-01  5.56982756e-01
 -8.95542502e-01 -3.13420743e-01  1.32859945e-01  1.57704607e-01
 -4.28245068e-02  6.11851573e-01  6.19916022e-01 -1.16230331e-01]",0,{}
44,Cc1cc(-c2csc(S(=O)(=O)NCCc3ccc(S(N)(=O)=O)cc3)c2)on1,0,1,[0],3.252631899083936,"[ 4.0481597e-01  6.5378356e-01 -1.3248348e+00  2.7242851e-01
 -8.5663617e-02  2.7280910e+00  4.4581813e-01 -4.8525751e-02
 -2.3094007e-01  1.5180026e+00  1.5030448e+00 -1.5676205e+00
  1.1218667e-01 -7.9427457e-01 -8.2159537e-01 -8.3667099e-01
  4.7259986e-01  1.1299666e+00  9.2820370e-01 -6.3442814e-01
  1.8709326e-01 -2.4926358e-01  7.3590654e-01  1.3449622e+00
 -2.0136574e-01  7.1671689e-01  2.4035885e+00 -1.6156536e-01
  1.6674671e+00 -7.4908221e-01 -2.5147229e-01 -8.2872397e-01
  1.9168219e-01  2.7490726e-01  5.1314306e-01 -2.6677871e-01
  7.3510253e-01  4.1722769e-01  6.8186146e-01  8.5231864e-01
  3.9378142e-01  5.7268625e-01  1.2203676e+00 -9.8450148e-01
  1.4798434e+00  1.9495764e+00  8.0832893e-01  2.2785289e+00
  7.8548187e-01 -3.3218652e-01 -8.4430671e-01 -1.8855643e+00
  2.9650657e+00 -6.6000885e-01 -5.8387935e-01  3.9732197e-01
 -6.9284964e-01  3.1576353e-01  1.1728122e+00  6.7211217e-01
 -1.3248022e+00 -3.8619727e-02  3.3988386e-01  2.1340451e+00
 -7.8111351e-01  1.6144899e-01  5.4741271e-02  1.1394141e+00
  2.4293549e-01 -7.1846282e-01 -2.6452586e-02  3.4398004e-02
  1.3018672e+00 -3.2708094e-01  4.4180083e-01 -1.7345946e-01
 -1.9351751e-02  1.0257151e-01 -6.2410101e-02 -2.6748806e-01
  1.2742764e+00 -1.0927218e-01  2.0267887e-01 -6.4158604e-02
 -1.1268976e-01 -3.0292901e-01 -4.2147961e-01  1.7521724e-01
  2.3500919e-01 -2.1884874e-01  9.1318142e-01 -6.7691512e-02
 -6.6594696e-03 -8.4269278e-02 -6.6639945e-02 -1.0639398e-01
 -6.1583381e-02  2.6659217e-01  1.1243209e-02  2.0288631e-01
  2.9677749e-01  5.1363867e-02 -3.6919214e-02 -4.5634940e-02
 -7.6282673e-02  1.0328339e-01 -6.4524561e-02  1.4148653e-03
 -3.3348456e-01  5.0086346e-02 -4.0684497e-01  1.0593574e-01
 -5.7346094e-01  1.0891488e+00 -9.9200435e-02  5.3047247e-02
 -1.2061692e-01  5.1392621e-01 -8.7653041e-01  1.0729126e+00
  5.3053570e-01 -3.0589566e-02 -4.4666633e-02  1.6231224e-01
 -6.9248639e-02 -4.2835853e-01 -1.9586715e+00 -2.9923138e-01]",0,{}
45,CC(C)(C)c1ccc(S(=O)(=O)CC(=O)Nc2sc3c(c2C#N)CCCC3)cc1,0,1,[0],3.3824948905698595,"[-2.1681850e+00  1.3534194e-01 -9.1554630e-01  7.7238965e-01
 -7.9209387e-02 -4.4640997e-01  8.0947608e-01  1.1449337e+00
 -4.3898255e-02 -9.3315738e-01 -8.1537598e-01 -7.7704501e-01
 -9.3116945e-01 -9.3667257e-01 -5.2448171e-01  4.3639258e-01
  1.3480806e+00 -4.1289198e-01  1.2538254e-01 -1.3102921e+00
  1.9570979e+00 -1.3130869e+00 -9.5957771e-02  4.7829506e-01
  2.2971195e-01 -1.0841544e+00 -5.3551555e-02 -1.0476655e+00
  1.9904677e+00  8.8523662e-01 -1.8336577e+00 -2.0959046e+00
 -3.1516567e-01  6.2952352e-01 -1.5785255e+00  3.0547369e-01
  1.3173311e+00  5.5335402e-01 -7.2892129e-01 -5.1224694e-02
  5.2609897e-01  1.0716140e-02  5.4602277e-01  1.6678132e-01
  1.9669880e+00  3.0725560e+00  8.2906413e-01  2.8522611e-01
  9.0551561e-01 -6.7112255e-01  1.8892355e+00  5.3273910e-01
  2.1460302e+00  7.3167074e-01 -9.2248994e-01  7.5784490e-02
  3.8767896e+00 -7.9863012e-02  1.0829543e+00  7.2772026e-02
  9.4206560e-01 -1.6292102e+00 -2.3325555e-01  1.3585618e+00
 -6.6645491e-01 -8.2255848e-02 -5.6892842e-02  5.0516999e-01
  1.0865018e-01  8.0515400e-02 -1.7956728e-02 -5.3840112e-02
  1.7216006e-01 -8.8877052e-02  4.0432167e-01  1.3357624e-02
  2.1748152e-01 -1.1690518e-01  4.5518167e-02 -1.1862132e-01
  1.5179861e+00  1.5716204e-01  8.2494572e-02 -7.6665744e-02
  1.4414799e-01  7.7190548e-03 -4.5455831e-01 -1.5675521e-01
 -1.3463121e-02 -5.9707697e-02 -3.5016596e-01  3.6185098e-01
  3.3874106e-01 -5.5199288e-02  4.2016678e-02 -5.7477570e-01
 -2.0228165e-01  1.4666253e-01  2.2915268e-01  1.8050334e-01
 -4.5250994e-01 -6.3980035e-02  1.5795369e-01 -2.0478517e-02
 -7.3634759e-03  6.9311541e-01 -7.5146481e-03  1.4221673e-01
 -1.5261328e-01 -1.5304050e-01 -5.9648693e-02 -2.2282263e-02
 -2.1170400e-02  8.2579911e-02  1.9494048e-01  4.4529587e-01
  2.0462455e-01  3.0072269e-01 -2.9222903e-01  2.6208997e-01
  9.6532360e-02  8.4957108e-04 -1.0629007e-01 -1.4295340e-01
 -1.0888353e-02 -2.1401450e-02 -3.2173693e-01  2.0617056e-01]",0,{}
46,CCOc1ccc(Br)cc1C(=O)Nc1cccc(OC[C@H]2CCCO2)c1,0,1,[0],3.281205314601328,"[ 1.8778123   0.85367006 -0.29574314  0.47623894 -0.01183078  0.5306372
 -0.26089743  0.08015949 -0.5532012  -0.13310209 -2.01906     1.0431826
  0.44628212  0.0664793  -0.2067965   0.9118177   1.7052908   0.3157268
  0.20463419 -1.7454908  -0.3186444   0.00917    -0.8481944   0.22786352
 -0.61119163 -1.1086234  -0.52638245  0.9901428  -0.64046896 -0.6735449
  0.36091578 -0.27543584 -0.47682753 -0.45432514 -1.7906511  -0.5645655
  0.5600552  -0.07933187 -0.30113015 -1.513162   -0.8915036   0.6544172
  0.85830307 -0.50285757 -1.215278   -0.774454    0.32799432  0.22793715
  0.7177024   1.2768062  -1.4800569   0.04408775  0.7076333  -0.2398328
  1.2433994  -0.50463116  1.0909296   0.8798106   0.0640567   0.9625411
 -0.35612744 -0.63569176  0.12791094  1.4323518   1.3580766  -0.1324292
  0.14099437  0.28642675 -0.6977486   0.37180057  0.06207817 -0.16346523
 -0.14217901  0.24286371 -0.02694684 -0.06529167 -0.19035935  0.07158274
  0.1896787   0.74247897  1.20396    -0.24937877  0.21435934 -0.01954377
  0.6954441   0.36859304  0.90913737  0.00992895  0.23471358  0.46486098
 -0.08969407 -0.39678067 -0.37469468 -0.03499549 -0.25639722 -0.4220611
  0.09912951 -0.33594453 -0.81542826  0.01467435 -0.6202442   0.09136987
 -0.00655164  0.10438806 -0.06670734 -1.0891479  -0.11147751 -1.4301971
 -0.04650184  0.16589305 -0.15189195 -0.02937388  0.45070922 -0.5479217
 -0.00403591 -0.5295715  -0.10905617  0.20780066 -0.81722605  0.66735685
  0.7573353  -0.24664085  0.33467296  0.14604506 -0.02335154  0.6158216
  0.92711556 -0.14776932]",0,{}
47,O=C([O-])c1cc2c(Cl)c(C(F)(F)F)cnc2n1S(=O)(=O)c1ccccc1,0,1,[0],3.282258409673983,"[-1.9702908   0.76953673  0.3024789   2.413513   -0.20230386 -0.2629165
  0.68917924 -0.12215227  0.22569804  1.9158015  -1.5080018  -1.4509221
  0.8999075  -1.2443417  -1.4718597   0.481322   -1.3850914   0.96164453
 -0.50470424 -1.6605018  -0.40447408  2.5863051  -0.22387475 -1.6560175
 -0.27608228  0.43385106  1.2182783  -0.02102694  0.19412518 -1.9989789
 -0.12372589  0.453594   -1.2830158  -0.00735991  0.4000216   1.8160131
 -0.17764348  1.3061385  -0.6099399   0.28979057 -0.5865021  -0.4735743
  0.40938216  0.03245783  0.15347415  0.8989526  -2.9772952  -0.02186175
 -0.620196   -1.1821      1.0256051   0.51382315  0.23087966  1.4407574
  0.6461749  -0.35339183  0.24856202  2.3256075  -1.2816101   0.03658494
  1.8161993   1.3802856   0.3125441  -0.2642923   0.17136674  0.11640539
  0.07352467  0.17209598  0.21387433  0.92197037 -0.05391491 -0.24805064
  0.02994588 -0.40178168 -0.25461674  0.05990429 -0.43665674  0.01334031
 -0.45105255  0.65821534  0.88160074  0.06588084 -0.20393895 -0.14314145
  1.1845672  -0.5604785  -0.2841612  -0.09864912  0.12667029  0.25629047
 -1.4326164   0.16111451  0.23636892  0.0590598  -0.49877286 -0.20416866
  0.44858176 -0.17779191  0.22454326 -0.38876224  1.2815235   0.12286271
 -0.1306465  -0.1812876   0.03400495 -1.206777    1.349544    0.08920515
 -0.0665862   0.21763676 -0.5833846   0.11522902  0.8368738   0.16441065
 -0.18234304  1.2470787  -0.6634014  -0.62666225 -1.0992112   0.8557425
 -0.6482718  -0.02953628 -0.00797224  0.28518906 -0.12383448 -0.854987
  0.33833027 -0.21578877]",0,{}
48,Cc1nc2c(s1)[C@H](NCc1cccc(OCC(F)F)n1)CCC2,0,1,[0],3.588774426143237,"[-0.90081096  1.6465805  -0.10432192 -0.46550295 -0.21715042  2.6245925
  0.06467083 -0.13659328  0.41455942  1.6918507  -0.68735945  0.6405994
  0.38382956 -1.0859292   0.35469714 -1.3258002   0.22286728  1.3930147
 -0.51647395 -0.16085126 -1.984165    0.2129305   0.02510846  1.0941769
 -0.40957224  0.02475447  1.2323396  -0.3998693   0.30810988  0.65922153
 -1.1803662  -0.26624656  2.444406    0.09283542 -1.181593    0.2865038
 -0.5117991  -0.35435146 -0.08324148  0.47103572 -2.9695475  -0.8722735
  1.1573396   0.14265263  0.06373772 -0.13965459  1.0448989   1.6186699
 -0.09997445  0.2584061   0.5093992  -0.43852556  0.40106845 -1.5308809
  1.3459251  -0.6573495  -1.508358    2.141428    0.68318915  0.21294785
  0.9193459  -0.9202916  -0.9962485  -0.6553843  -1.0084479  -0.07510456
  0.06642739 -0.75918186  0.04980145  0.6273075   0.15038823  0.01172723
 -1.3023556   0.5229283   0.12896344  0.8910031   0.13659015 -0.48138916
 -0.24338132 -0.23775993  1.3470558  -0.11599065  0.20713416  0.01212179
  1.4445982   1.5556068   0.97980523  0.06022329 -0.3428215   0.22053656
 -1.0855675   0.347174   -0.22147614  0.05499742 -0.47938758 -0.12473264
  0.81757426 -0.6976489  -0.35267547 -0.09549378 -1.0053283   0.28957877
  0.03168041 -0.10934207  0.17104813  0.5773301   0.04913905 -2.6028564
 -0.704926    0.11745617  0.69775116  0.09991439  0.7124529  -0.8296461
  0.08912458 -0.6773505   0.48418552  0.7314816   0.73041725 -0.9499746
 -0.39499095  0.36263436 -0.13917497 -0.41418785  0.14412773  1.0951701
  0.65951514  0.4474931 ]",0,{}
49,C[C@@H]1CN(C(=O)C(C)(C)/C(N)=N/O)C[C@H]1C,0,1,[0],3.588000284914954,"[ 3.68982166e-01 -9.85715032e-01 -9.58061159e-01 -1.15531504e+00
  1.17870942e-01 -1.66979814e+00 -5.83581567e-01 -6.82033658e-01
  8.81654024e-01 -1.79586816e+00  4.64711785e-01  1.14087415e+00
 -9.39479351e-01  3.87150198e-01 -4.97673899e-01  1.31863952e+00
 -4.10799265e-01 -1.43744364e-01 -2.06864309e+00  5.13923094e-02
  7.62245417e-01 -9.14781690e-01  3.25301886e-01 -1.02635360e+00
  3.22916508e-01  1.34705901e+00 -1.41645336e+00  2.48863801e-01
 -6.12550855e-01 -5.67487538e-01  1.27957416e+00  1.34733474e+00
  2.20009184e+00 -5.92336059e-01  1.01646411e+00  1.40563059e+00
 -9.28478956e-01  2.80054903e+00  5.67841828e-01 -6.86712980e-01
  6.40121818e-01  8.73938650e-02 -9.64559555e-01  1.17722416e+00
 -3.74875277e-01  1.01142383e+00 -3.35754186e-01 -1.61842060e+00
 -1.03760767e+00 -9.57798600e-01  1.18619204e+00  2.11074305e+00
  7.37392247e-01  1.16252470e+00  1.80490047e-01  6.33655488e-02
 -1.86708426e+00  6.17777705e-02  1.78667378e+00  2.62976319e-01
  1.98563266e+00  7.05814004e-01 -3.17152739e-01  4.62212265e-01
  2.83015847e-01  1.01319775e-02  2.02850476e-02  4.19432998e-01
  2.66234785e-01  7.81517148e-01  1.10245198e-02 -6.20295107e-03
 -4.29838896e-01 -1.66472286e-01 -5.33316195e-01  2.06633806e-02
  2.69810230e-01  8.93749893e-02  2.71559000e-01 -3.97305369e-01
  1.09445703e+00  9.86870155e-02  6.77525774e-02  5.29405922e-02
 -9.95843172e-01  3.37633818e-01  1.21601260e+00  4.43461388e-02
 -2.19686046e-01 -1.73114717e-01  2.10029054e+00 -1.47785649e-01
  1.96586270e-02  5.28095141e-02 -5.60354292e-02 -2.82674968e-01
 -2.30864674e-01  1.14503160e-01  5.65318406e-01  1.29165024e-01
  1.14361256e-01 -1.54927507e-01 -4.70032915e-03  1.64919049e-01
 -2.90632211e-02  1.07818954e-02 -3.81081820e-01  8.99523258e-01
  4.61666822e-01 -1.78350508e-03 -4.20058548e-01  4.33769152e-02
  6.83374047e-01 -6.44516945e-01  6.95977211e-02  1.53426871e-01
  1.33747190e-01  1.50673717e-01 -4.09310102e-01  4.67587918e-01
 -5.02679586e-01 -2.43408307e-02  9.43763629e-02 -4.43419695e-01
  1.71409085e-01  2.52358407e-01 -7.83355594e-01  1.21106341e-01]",0,{}
59,O=c1cc2nc[nH]n2c(=O)n1C1CCC(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2Cl)C1,1,2,"[1, 2]",3.1699418951535456,"[-1.9702908   0.76953673  0.3024789   2.413513   -0.20230386 -0.2629165
  0.68917924 -0.12215227  0.22569804  1.9158015  -1.5080018  -1.4509221
  0.8999075  -1.2443417  -1.4718597   0.481322   -1.3850914   0.96164453
 -0.50470424 -1.6605018  -0.40447408  2.5863051  -0.22387475 -1.6560175
 -0.27608228  0.43385106  1.2182783  -0.02102694  0.19412518 -1.9989789
 -0.12372589  0.453594    0.59641    -0.27157515 -0.9685162   1.6489803
  0.67693776  1.1422718   1.1360615  -0.5421716  -1.2285657   1.1073633
  0.69512755 -0.5696492  -0.17208116 -0.02055544 -0.09368866 -1.9432133
  0.3788053   1.2885692   1.0855001   0.05498081 -1.3363718  -0.41749164
 -1.2822905   2.045014   -1.6862565   1.1922684   0.4069661  -0.87089825
  0.7040734  -1.2253517  -2.4830775  -0.13815275  0.17136674  0.11640539
  0.07352467  0.17209598  0.21387433  0.92197037 -0.05391491 -0.24805064
  0.02994588 -0.40178168 -0.25461674  0.05990429 -0.43665674  0.01334031
 -0.45105255  0.65821534  0.88160074  0.06588084 -0.20393895 -0.14314145
  1.1845672  -0.5604785  -0.2841612  -0.09864912  0.12667029  0.25629047
 -1.4326164   0.16111451  0.23636892  0.0590598  -0.49877286 -1.2787721
 -0.29860055 -0.4964554  -0.08523662 -0.1400537   0.1612188   0.12358014
  0.06250345  0.15235937 -0.09152431  0.7433034  -1.0014162   1.1860195
  0.4593864   0.03281307 -0.55683327  0.02337873  0.03497154 -0.3063584
  0.2566991  -1.0911638   0.30299512 -0.6712121  -0.11417875 -0.31214425
  0.13838196  0.19488868  0.07546404  0.11617895  0.15872389  0.32829624
 -0.55345917  0.14292511]",2,"{1: 'crossover + mutation, 47.0, 26.0', 2: 'crossover + mutation, 85.0, 80.0'}"
60,CC(O)(CN1CCOC(C2CCC2)C1)c1ccc(F)cc1,1,1,[1],2.96521149965257,"[ 0.6177007   0.0640604   0.8772679  -1.6281894   0.07451078  1.9693846
 -1.2244477  -1.0914524  -1.2907615   0.90131927 -0.8038121   2.4954967
  0.14882311  0.68716645 -0.24618587 -1.1217884  -0.4011888  -1.480279
 -1.054594    0.41003796 -0.8027897   0.77013797  0.5352245   1.6561154
  0.43728322  0.53728896  0.6108765  -1.9236851  -1.974416    1.8738458
  1.1410898   0.42571336 -1.2830158  -0.00735991  0.4000216   1.8160131
 -0.17764348  1.3061385  -0.6099399   0.28979057 -0.5865021  -0.4735743
  0.40938216  0.03245783  0.15347415  0.8989526  -2.9772952  -0.02186175
 -0.620196   -1.1821      1.0256051   0.51382315  0.23087966  1.4407574
  0.6461749  -0.35339183  0.24856202  2.3256075  -1.2816101   0.03658494
  1.8161993   1.3802856   0.3125441  -0.2642923  -0.24003604 -0.16468261
 -0.10875572  0.93424654 -0.8080243   0.85088676  0.04994039 -0.02198198
 -0.82753396  0.27030045 -0.6072618   0.02925183 -0.42419237 -0.06654214
  0.29713863 -0.2811075   1.5763298  -0.04203159  0.00846456  0.04789711
 -1.1227262  -0.02643901  0.8760874  -0.07014766 -0.03340277 -0.8571941
  1.3079334  -0.3542507  -0.06598976 -0.00344093 -1.6007265  -0.12625307
  0.44858176 -0.17779191  0.22454326 -0.38876224  1.2815235   0.12286271
 -0.1306465  -0.1812876   0.03400495 -1.206777    1.349544    0.08920515
 -0.0665862   0.21763676 -0.5833846   0.11522902  0.8368738   0.16441065
 -0.18234304  1.2470787  -0.6634014  -0.62666225 -1.0992112   0.8557425
 -0.6482718  -0.02953628 -0.00797224  0.28518906 -0.12383448 -0.854987
  0.33833027 -0.21578877]",1,"{1: 'crossover, 26.0, 47.0'}"
61,CCC1C[NH+](CC(=O)Oc2ccc(C)cc2-n2cnnn2)CC1c1nc2cc(Cl)ccc2n1C,1,2,"[1, 2]",2.7858564130408308,"[-0.33256006  0.5801375  -1.8268898   1.4863394  -0.39954185  0.2044448
  0.56558675  1.0965402  -0.2977898   0.9630406  -0.6782074   0.04483919
 -1.9264045  -0.30553868 -1.4166214  -0.33028746  0.73947597  0.71549356
 -2.6500688  -1.202498    1.9680784   0.76870006 -0.9548079  -0.35778895
 -0.428633    0.24655959 -0.08162588  0.8183992   0.33706856  0.62668705
 -0.19683248  0.302907    0.59641    -0.27157515 -0.9685162   1.6489803
  0.67693776  1.1422718   1.1360615  -0.5421716  -1.2285657   1.1073633
  0.69512755 -0.5696492  -0.17208116 -0.02055544 -0.09368866 -1.9432133
  0.3788053   1.2885692   1.0855001   0.05498081 -1.3363718  -0.41749164
 -1.2822905   0.30168727 -1.6862565   1.1922684   0.4069661  -0.87089825
  0.7040734  -1.2253517  -2.4830775  -0.13815275 -0.61100125  0.27144712
 -0.26145706 -0.42616355 -0.27489364  0.11228804  0.11393276 -0.13597271
  0.7813394  -0.25152418 -0.8742801  -0.15533578 -0.27434355 -0.31552032
  0.45424667  0.09941014  1.0547372   0.07983549  0.19111346  0.19486332
 -0.7621452   0.59284264  0.67349434  0.3663605   0.12591499 -0.9206196
  0.5003423  -0.30165324 -0.15081674 -0.09152465 -0.2303367   0.5340512
 -0.29860055 -0.4964554  -0.08523662 -0.1400537   0.1612188   0.12358014
  0.06250345  0.15235937 -0.09152431  0.7433034  -1.0014162   1.1860195
  0.4593864   0.03281307 -0.55683327  0.02337873  0.03497154 -0.3063584
  0.2566991  -1.0911638   0.30299512 -0.6712121  -0.11417875 -0.31214425
  0.13838196  0.19488868  0.07546404  0.11617895  0.15872389  0.32829624
 -0.55345917  0.14292511]",1,"{1: 'crossover, 22.0, 26.0'}"
62,COc1ccc2c(c1)CC(CNC(=O)OCc1ccc(F)cc1)O2,1,2,"[1, 4]",2.563118005678536,"[ 0.6177007   0.0640604   0.8772679  -1.6281894   0.07451078  1.9693846
 -1.2244477  -1.0914524  -1.2907615   0.90131927 -0.8038121   2.4954967
  0.14882311  0.68716645 -0.24618587 -1.1217884  -0.4011888  -1.480279
 -1.054594    0.41003796 -0.8027897   0.77013797  0.5352245   1.6561154
  0.43728322  0.53728896  0.6108765  -1.9236851  -1.974416    1.8738458
  1.1410898   0.42571336 -0.7379312  -0.20600465 -0.4532805   1.4345596
  1.0147014  -1.4405296   0.44245288 -0.3606751  -1.2775916  -0.3781626
  0.93104255  0.40411165 -1.2971927  -1.9468617  -1.9380774   1.3119601
 -0.6534816  -0.47837672 -0.68827033 -0.8709498   1.036818   -1.0018576
  1.4129496   0.21054915  1.0394635   1.0287261   0.03551823  0.5768968
  0.920136   -1.096149    0.7677314  -0.44117215 -0.24003604 -0.16468261
 -0.10875572  0.93424654 -0.8080243   0.85088676  0.04994039 -0.02198198
 -0.82753396  0.27030045 -0.6072618   0.02925183 -0.42419237 -0.06654214
  0.29713863 -0.2811075   1.5763298  -0.04203159  0.00846456  0.04789711
 -1.1227262  -0.02643901  0.8760874  -0.07014766 -0.03340277 -0.8571941
  1.3079334  -0.3542507  -0.06598976 -0.00344093 -1.6007265  -0.12625307
 -0.02633676  0.04824892  0.25063765 -0.23256463 -0.26385176 -0.14786445
  0.1467501   0.02166671 -0.12200449  0.03629096  0.408022   -2.2839649
 -0.06258774 -0.23146619  0.15832683  0.00270206 -0.22516452  0.3281231
  0.25149432 -0.43625906  0.18733825 -0.04328726 -0.74992543 -1.0728109
 -1.1376379  -0.15218158  0.15923719 -0.18139598  0.00888875  0.7260642
 -0.5199859   0.20231453]",2,"{1: 'crossover, 26.0, 22.0', 4: 'crossover, 145.0, 131.0'}"
